01,000,07,000,0000,1,萬美芳,999,2,,53,,大專,N, , 
01,000,07,000,0000,2,林照玉,999,2,,54,,大專,N, , 
01,000,07,000,0000,3,李芳儒,1,1,,41,,其他,N,*, 
01,000,07,000,0000,4,祿子．高露,999,2,,55,,大專,N, , 
02,000,11,000,0000,1,夷將．拔路兒Icyang．Parod,16,1,,50,,大專,N,*, 
02,000,11,000,0000,2,楊春妹,999,2,,49,,大專,N, , 
02,000,11,000,0000,3,黃來富,999,1,,61,,大專,N, , 
02,000,11,000,0000,4,陳家梅,1,2,,47,,高中,N, , 
02,000,11,000,0000,5,田春枝,999,2,,60,,大專,N, , 
02,000,11,000,0000,6,黃宸鈺,999,2,,31,,大專,N, , 
02,000,11,000,0000,7,張天明,90,1,,52,,大專,N, , 
02,000,11,000,0000,8,宋進財Falong．Opa,999,1,,60,,高中,N,*, 
02,000,11,000,0000,9,忠仁．達祿斯,1,1,,49,,大專,N,*, 
02,000,11,000,0000,10,拔耐．茹妮老王,999,2,,39,,高中,N, , 
03,000,15,000,0000,1,黃仁,1,1,,48,,高中,N,*, 
03,000,15,000,0000,2,洪金福,1,1,,59,,大專,N, , 
03,000,15,000,0000,3,溫建華,1,1,,54,,其他,N, , 
04,000,17,000,0000,1,蔡玉枝,1,2,,61,,大專,N,*, 
04,000,17,000,0000,2,曾錦海,999,1,,57,,大專,N, , 
04,000,17,000,0000,3,李美素,16,2,,41,,高中,N, , 
04,000,17,000,0000,4,簡德輝,1,1,,49,,高中,N, , 
04,000,17,000,0000,5,陳郁珺,999,1,,32,,大專,N, , 
04,000,17,000,0000,6,李昌國,170,1,,57,,大專,N, , 
05,000,12,000,0000,1,詹金福,1,1,,61,,大專,N, , 
05,000,12,000,0000,2,王義雄,999,1,,50,,大專,N, , 
05,000,12,000,0000,3,俄鄧‧殷艾Eteng．Ingay,16,1,,45,,大專,N,*, 
