01,000,08,000,0000,1,高金建華,999,1,,39,,高中,N, , 
01,000,08,000,0000,2,高正尚,999,1,,49,,碩士,N, , 
01,000,08,000,0000,3,黃鶴敏,999,1,,54,,大專,N, , 
01,000,08,000,0000,4,高李茂俊,90,1,,53,,大專,N, , 
01,000,08,000,0000,5,李傅中武,1,1,,37,,碩士,N,*, 
02,000,12,000,0000,1,張金榮,999,1,,59,,大專,N, , 
02,000,12,000,0000,2,王建章,1,1,,52,,大專,N,*, 
02,000,12,000,0000,3,陳勝榮,999,1,,54,,碩士,N, , 
03,000,16,000,0000,1,林榮進,1,1,,63,,大專,N,*, 
03,000,16,000,0000,2,林建堂,1,1,,56,,高中,N, , 
03,000,16,000,0000,3,江世大,1,1,,55,,碩士,N, , 
04,000,18,000,0000,1,顏明仁,16,1,,52,,大專,N, , 
04,000,18,000,0000,2,曾秀娟,999,2,,32,,碩士,N,*, 
04,000,18,000,0000,3,孫曉萍,999,2,,43,,大專,N, , 
04,000,18,000,0000,4,李志宏,1,1,,43,,大專,N, , 
04,000,18,000,0000,5,許玉美,1,2,,51,,大專,N, , 
05,000,13,000,0000,1,柯路加Istanba Ciban,1,1,,56,,大專,N,*, 
05,000,13,000,0000,2,林國權,1,1,,58,,高中,N, , 
05,000,14,000,0000,1,宋玉清,999,1,,52,,高中,N, , 
05,000,14,000,0000,2,謝貴來Istanda．Salizan,1,1,,56,,大專,N, , 
05,000,14,000,0000,3,顏金得,1,1,,55,,高中,N, , 
05,000,14,000,0000,4,伊斯坦大‧貝雅夫‧正福Istanda．Paingav,999,1,,54,,大專,N,*, 
05,000,15,000,0000,1,張正信,16,1,,52,,高中,N, , 
05,000,15,000,0000,2,唐惠美,1,2,,52,,高中,N, , 
05,000,15,000,0000,3,孫慶龍Tanobake．Apaolithi,1,1,,58,,高中,N,*, 
